timestamp,ship_grade,dock_position,destination,energyconsumption
2/27/2024 22:58,120000,mineral_2,7,62880
2/28/2024 1:07,70000,mineral_1,24,67480
2/28/2024 3:21,120000,coal,19,90080
2/28/2024 5:42,120000,mineral_2,22,53280
2/28/2024 7:55,70000,mineral_1,13,60200
2/28/2024 10:13,70000,mineral_2,9,42280
2/28/2024 14:36,120000,coal,2,71413.33333
2/28/2024 19:49,70000,coal,29,96527.15447
2/28/2024 22:58,70000,mineral_2,21,45080
2/29/2024 1:07,150000,coal,22,135933.3333
2/29/2024 3:21,150000,coal,2,89266.66667
2/29/2024 5:42,150000,coal,22,135933.3333
2/29/2024 7:55,150000,mineral_2,9,90600
2/29/2024 10:13,120000,coal,21,90080
2/29/2024 14:36,150000,coal,3,112600
2/29/2024 19:49,70000,mineral_2,22,31080
2/29/2024 22:58,70000,coal,30,85532.03252
3/1/2024 1:07,150000,mineral_1,2,58200
3/1/2024 3:21,100000,mineral_1,19,44400
3/1/2024 5:42,150000,coal,32,136160.9756
3/1/2024 7:55,100000,mineral_1,21,65200
3/1/2024 10:13,100000,mineral_2,24,36400
3/1/2024 14:36,150000,coal,2,89266.66667
3/1/2024 19:49,100000,mineral_2,19,72400
3/1/2024 22:58,150000,mineral_1,2,58200
3/2/2024 1:07,150000,mineral_1,19,66600
3/2/2024 3:21,150000,coal,30,183282.9268
3/2/2024 5:42,100000,mineral_1,22,75600
3/2/2024 7:55,100000,mineral_2,23,40400
3/2/2024 10:13,100000,mineral_2,17,32400
3/2/2024 14:36,150000,mineral_1,19,66600
3/2/2024 19:49,150000,mineral_2,18,114600
3/2/2024 22:58,150000,mineral_1,3,73800
3/3/2024 1:07,100000,mineral_2,2,32400
3/3/2024 3:21,100000,mineral_1,19,44400
3/3/2024 5:42,200000,mineral_1,19,88800
3/3/2024 7:55,150000,coal,21,112600
3/3/2024 10:13,150000,mineral_1,22,113400
3/3/2024 14:36,100000,coal,29,137895.935
3/3/2024 19:49,150000,mineral_2,22,66600
3/3/2024 22:58,100000,mineral_2,19,72400
3/4/2024 1:07,150000,mineral_1,22,113400
3/4/2024 3:21,100000,mineral_1,4,59600
3/4/2024 5:42,150000,mineral_1,20,82200
3/4/2024 7:55,100000,mineral_2,23,40400
3/4/2024 10:13,200000,mineral_1,19,88800
3/4/2024 14:36,150000,coal,30,183282.9268
3/4/2024 19:49,150000,mineral_1,4,89400
3/4/2024 22:58,200000,coal,5,212355.5556
3/5/2024 1:07,100000,coal,19,75066.66667
3/5/2024 3:21,200000,mineral_2,19,144800
3/5/2024 5:42,100000,mineral_2,23,40400
3/5/2024 7:55,100000,mineral_1,22,75600
3/5/2024 10:13,150000,mineral_2,19,108600
3/5/2024 14:36,200000,mineral_1,2,77600
3/5/2024 19:49,150000,mineral_1,19,66600
3/5/2024 22:58,100000,mineral_2,21,64400
3/6/2024 1:07,100000,coal,21,75066.66667
3/6/2024 3:21,200000,coal,20,119022.2222
3/6/2024 5:42,150000,mineral_2,19,108600
3/6/2024 7:55,150000,mineral_1,19,66600
3/6/2024 10:13,200000,mineral_1,19,88800
3/6/2024 14:36,100000,coal,19,75066.66667
3/6/2024 19:49,100000,mineral_2,23,40400
3/6/2024 22:58,100000,mineral_2,19,72400
3/7/2024 1:07,150000,mineral_1,20,82200
3/7/2024 3:21,100000,mineral_2,20,68400
3/7/2024 5:42,200000,mineral_1,22,151200
3/7/2024 7:55,100000,mineral_2,18,76400
3/7/2024 10:13,200000,mineral_2,22,88800
3/7/2024 14:36,200000,mineral_1,21,130400
3/7/2024 19:49,100000,coal,23,106177.7778
3/7/2024 22:58,200000,mineral_2,19,144800
3/8/2024 1:07,200000,coal,19,150133.3333
3/8/2024 3:21,150000,mineral_1,2,58200
3/8/2024 5:42,150000,mineral_2,19,108600
3/8/2024 7:55,150000,coal,23,159266.6667
3/8/2024 10:13,100000,mineral_2,22,44400
3/8/2024 14:36,200000,mineral_1,18,68000
3/8/2024 19:49,100000,mineral_2,19,72400
3/8/2024 22:58,100000,coal,23,106177.7778
3/9/2024 1:07,200000,mineral_1,2,77600
3/9/2024 3:21,100000,coal,29,137895.935
3/9/2024 5:42,100000,coal,5,106177.7778
3/9/2024 7:55,100000,mineral_1,4,59600
3/9/2024 10:13,150000,mineral_2,18,114600
3/9/2024 14:36,100000,mineral_1,21,65200
3/9/2024 19:49,150000,coal,3,112600
3/9/2024 22:58,100000,coal,24,121733.3333
3/10/2024 1:07,150000,coal,19,112600
3/10/2024 3:21,150000,mineral_1,18,51000
3/10/2024 5:42,100000,mineral_1,21,65200
3/10/2024 7:55,100000,coal,32,90773.98374
3/10/2024 10:13,150000,mineral_2,24,54600
3/10/2024 14:36,100000,mineral_2,19,72400
3/10/2024 19:49,200000,mineral_2,20,136800
3/10/2024 22:58,150000,coal,3,112600
3/11/2024 1:07,150000,mineral_2,22,66600
3/11/2024 3:21,150000,mineral_1,20,82200
3/11/2024 5:42,200000,coal,19,150133.3333
3/11/2024 7:55,100000,mineral_2,18,76400
3/11/2024 10:13,200000,coal,23,212355.5556
3/11/2024 14:36,150000,mineral_1,3,73800
3/11/2024 19:49,150000,coal,30,183282.9268
3/11/2024 22:58,150000,mineral_1,3,73800
3/12/2024 1:07,150000,mineral_1,3,73800
3/12/2024 3:21,100000,mineral_1,5,70000
3/12/2024 5:42,100000,mineral_1,18,34000
3/12/2024 7:55,200000,mineral_2,20,136800
3/12/2024 10:13,200000,mineral_1,21,130400
3/12/2024 14:36,100000,mineral_2,19,72400
3/12/2024 19:49,100000,mineral_1,18,34000
3/12/2024 22:58,100000,coal,20,59511.11111
3/13/2024 1:07,150000,coal,30,183282.9268
3/13/2024 3:21,150000,coal,30,183282.9268
3/13/2024 5:42,150000,coal,22,135933.3333
3/13/2024 7:55,150000,mineral_2,2,48600
3/13/2024 10:13,100000,coal,4,90622.22222
3/13/2024 14:36,100000,mineral_1,2,38800
3/13/2024 19:49,150000,coal,19,112600
3/13/2024 22:58,200000,mineral_1,3,98400
3/14/2024 1:07,100000,mineral_1,19,44400
3/14/2024 3:21,100000,coal,31,106481.3008
3/14/2024 5:42,100000,coal,30,122188.6179
3/14/2024 7:55,150000,mineral_1,4,89400
3/14/2024 10:13,150000,mineral_2,18,114600
3/14/2024 14:36,200000,coal,19,150133.3333
3/14/2024 19:49,100000,mineral_2,19,72400
3/14/2024 22:58,100000,mineral_1,5,70000
3/15/2024 1:07,150000,mineral_1,18,51000
3/15/2024 3:21,150000,mineral_2,21,96600
3/15/2024 5:42,150000,mineral_1,3,73800
3/15/2024 7:55,100000,mineral_1,18,34000
3/15/2024 10:13,100000,mineral_1,18,34000
3/15/2024 14:36,150000,coal,3,112600
3/15/2024 19:49,200000,mineral_1,18,68000
3/15/2024 22:58,150000,mineral_2,19,108600
3/16/2024 1:07,150000,mineral_1,20,82200
3/16/2024 3:21,200000,mineral_1,21,130400
3/16/2024 5:42,100000,mineral_1,21,65200
3/16/2024 7:55,150000,mineral_2,20,102600
3/16/2024 10:13,150000,mineral_2,24,54600
3/16/2024 14:36,150000,mineral_2,21,96600
3/16/2024 19:49,150000,coal,4,135933.3333
3/16/2024 22:58,100000,mineral_1,5,70000
3/17/2024 1:07,100000,mineral_1,2,38800
3/17/2024 3:21,100000,mineral_2,18,76400
3/17/2024 5:42,150000,mineral_2,20,102600
3/17/2024 7:55,150000,coal,20,89266.66667
3/17/2024 10:13,200000,mineral_1,20,109600
3/17/2024 14:36,200000,mineral_1,21,130400
3/17/2024 19:49,150000,mineral_2,17,48600
3/17/2024 22:58,100000,mineral_1,19,44400
3/18/2024 1:07,150000,coal,31,159721.9512
3/18/2024 3:21,200000,mineral_2,22,88800
3/18/2024 5:42,150000,mineral_1,19,66600
3/18/2024 7:55,100000,mineral_1,21,65200
3/18/2024 10:13,200000,coal,20,119022.2222
3/18/2024 14:36,100000,mineral_2,21,64400
3/18/2024 19:49,150000,mineral_1,22,113400
3/18/2024 22:58,150000,mineral_1,5,105000
3/19/2024 1:07,150000,mineral_2,23,60600
3/19/2024 3:21,150000,mineral_2,23,60600
3/19/2024 5:42,100000,coal,2,59511.11111
3/19/2024 7:55,100000,mineral_2,17,32400
3/19/2024 10:13,100000,mineral_1,2,38800
3/19/2024 14:36,150000,mineral_2,19,108600
3/19/2024 19:49,150000,mineral_1,3,73800
3/19/2024 22:58,150000,mineral_2,18,114600
3/20/2024 1:07,100000,mineral_1,20,54800
3/20/2024 3:21,100000,coal,24,121733.3333
3/20/2024 5:42,150000,mineral_1,2,58200
3/20/2024 7:55,150000,mineral_1,19,66600
3/20/2024 10:13,150000,mineral_1,19,66600
3/20/2024 14:36,100000,coal,4,90622.22222
3/20/2024 19:49,150000,mineral_1,3,73800
3/20/2024 22:58,100000,coal,20,59511.11111
3/21/2024 1:07,150000,mineral_2,20,102600
3/21/2024 3:21,200000,mineral_1,4,119200
3/21/2024 5:42,100000,coal,4,90622.22222
3/21/2024 7:55,200000,mineral_2,2,64800
3/21/2024 10:13,100000,mineral_2,22,44400
3/21/2024 14:36,200000,mineral_1,5,140000
3/21/2024 19:49,150000,coal,20,89266.66667
3/21/2024 22:58,100000,mineral_1,5,70000
3/22/2024 1:07,100000,coal,32,90773.98374
3/22/2024 3:21,150000,mineral_1,2,58200
3/22/2024 5:42,100000,mineral_1,4,59600
3/22/2024 7:55,150000,mineral_1,22,113400
3/22/2024 10:13,100000,mineral_1,22,75600
3/22/2024 14:36,150000,mineral_1,19,66600
3/22/2024 19:49,100000,mineral_2,21,64400
3/22/2024 22:58,150000,mineral_1,2,58200
3/23/2024 1:07,100000,coal,20,59511.11111
3/23/2024 3:21,100000,mineral_2,2,32400
3/23/2024 5:42,150000,mineral_2,21,96600
3/23/2024 7:55,100000,mineral_2,24,36400
3/23/2024 10:13,100000,mineral_1,18,34000
3/23/2024 14:36,100000,mineral_2,18,76400
3/23/2024 19:49,100000,coal,19,75066.66667
3/23/2024 22:58,150000,mineral_1,20,82200
3/24/2024 1:07,100000,mineral_1,20,54800
3/24/2024 3:21,100000,mineral_1,18,34000
3/24/2024 5:42,150000,mineral_2,18,114600
3/24/2024 7:55,200000,mineral_2,17,64800
3/24/2024 10:13,150000,mineral_1,3,73800
3/24/2024 14:36,100000,mineral_1,19,44400
3/24/2024 19:49,200000,coal,30,244377.2358
3/24/2024 22:58,150000,mineral_2,24,54600
3/15/2024 1:07,200000,mineral_1,19,88800
3/15/2024 3:21,150000,mineral_1,22,113400
3/15/2024 5:42,150000,coal,2,89266.66667
3/15/2024 7:55,100000,mineral_2,17,32400
3/15/2024 10:13,200000,coal,3,150133.3333
3/15/2024 14:36,150000,mineral_1,21,97800
3/15/2024 19:49,150000,mineral_1,5,105000
3/15/2024 22:58,150000,mineral_1,18,51000
3/26/2024 1:07,100000,mineral_1,22,75600
3/26/2024 3:21,150000,mineral_2,24,54600
3/26/2024 5:42,100000,coal,5,106177.7778
3/26/2024 7:55,150000,coal,29,206843.9024
3/26/2024 10:13,100000,coal,30,122188.6179
3/26/2024 14:36,100000,mineral_1,18,34000
3/26/2024 19:49,100000,coal,22,90622.22222
3/26/2024 22:58,200000,mineral_1,4,119200
3/27/2024 1:07,150000,mineral_2,18,114600
3/27/2024 3:21,100000,coal,21,75066.66667
3/27/2024 5:42,100000,coal,4,90622.22222
3/27/2024 7:55,200000,coal,24,243466.6667
3/27/2024 10:13,200000,mineral_1,18,68000
3/27/2024 14:36,150000,coal,21,112600
3/27/2024 19:49,200000,mineral_1,2,77600
3/27/2024 22:58,100000,mineral_1,2,38800
3/28/2024 1:07,100000,mineral_2,21,64400
3/28/2024 3:21,150000,mineral_2,17,48600
3/28/2024 5:42,150000,mineral_2,20,102600
3/28/2024 7:55,100000,mineral_1,19,44400
3/28/2024 10:13,150000,mineral_2,21,96600
3/28/2024 14:36,200000,coal,24,243466.6667
3/28/2024 19:49,150000,coal,19,112600
3/28/2024 22:58,100000,mineral_1,20,54800
3/29/2024 1:07,200000,mineral_1,22,151200
3/29/2024 3:21,100000,mineral_1,22,75600
3/29/2024 5:42,150000,mineral_2,22,66600
3/29/2024 7:55,150000,mineral_2,24,54600
3/29/2024 10:13,150000,mineral_2,19,108600
3/29/2024 14:36,150000,mineral_1,4,89400
3/29/2024 19:49,100000,coal,23,106177.7778
3/29/2024 22:58,200000,mineral_1,18,68000
3/30/2024 1:07,100000,mineral_1,2,38800
3/30/2024 3:21,100000,mineral_1,19,44400
3/30/2024 5:42,150000,mineral_1,5,105000
3/30/2024 7:55,100000,mineral_1,19,44400
3/30/2024 10:13,200000,mineral_2,22,88800
3/30/2024 14:36,150000,mineral_1,5,105000
3/30/2024 19:49,150000,mineral_2,19,108600
3/30/2024 22:58,150000,coal,31,159721.9512
3/31/2024 1:07,100000,coal,5,106177.7778
3/31/2024 3:21,150000,mineral_1,2,58200
3/31/2024 5:42,100000,mineral_2,23,40400
3/31/2024 7:55,100000,mineral_2,22,44400
3/31/2024 10:13,100000,mineral_1,21,65200
3/31/2024 14:36,150000,mineral_1,2,58200
3/31/2024 19:49,100000,mineral_1,22,75600
3/31/2024 22:58,200000,mineral_1,3,98400
4/1/2024 1:07,100000,mineral_1,21,65200
4/1/2024 3:21,150000,mineral_2,18,114600
4/1/2024 5:42,150000,mineral_1,21,97800
4/1/2024 7:55,100000,coal,23,106177.7778
4/1/2024 10:13,100000,mineral_1,21,65200
4/1/2024 14:36,150000,mineral_1,18,51000
4/1/2024 19:49,200000,mineral_2,22,88800
4/1/2024 22:58,150000,mineral_1,21,97800
4/2/2024 1:07,150000,coal,2,89266.66667
4/2/2024 3:21,150000,coal,5,159266.6667
4/2/2024 5:42,200000,mineral_2,21,128800
4/2/2024 7:55,100000,mineral_2,23,40400
4/2/2024 10:13,200000,mineral_1,2,77600
4/2/2024 14:36,100000,mineral_2,2,32400
4/2/2024 19:49,200000,coal,20,119022.2222
4/2/2024 22:58,150000,mineral_1,4,89400
4/3/2024 1:07,150000,mineral_1,20,82200
4/3/2024 3:21,150000,mineral_1,4,89400
4/3/2024 5:42,100000,mineral_2,17,32400
4/3/2024 7:55,100000,mineral_2,23,40400
4/3/2024 10:13,100000,mineral_1,2,38800
4/3/2024 14:36,200000,mineral_1,20,109600
4/3/2024 19:49,100000,coal,22,90622.22222
4/3/2024 22:58,100000,mineral_2,23,40400
4/4/2024 1:07,100000,coal,5,106177.7778
4/4/2024 3:21,150000,mineral_1,20,82200
4/4/2024 5:42,150000,coal,24,182600
4/4/2024 7:55,100000,mineral_1,19,44400
4/4/2024 10:13,100000,coal,31,106481.3008
4/4/2024 14:36,100000,mineral_2,22,44400
4/4/2024 19:49,100000,mineral_2,19,72400
4/4/2024 22:58,200000,mineral_2,24,72800
4/5/2024 1:07,100000,mineral_1,20,54800
4/5/2024 3:21,100000,coal,31,106481.3008
4/5/2024 5:42,100000,mineral_2,20,68400
4/5/2024 7:55,100000,coal,32,90773.98374
4/5/2024 10:13,200000,coal,21,150133.3333
4/5/2024 14:36,200000,mineral_1,4,119200
4/5/2024 19:49,150000,mineral_1,18,51000
4/5/2024 22:58,100000,coal,20,59511.11111
4/6/2024 1:07,150000,mineral_2,17,48600
4/6/2024 3:21,150000,mineral_2,23,60600
4/6/2024 5:42,150000,mineral_2,19,108600
4/6/2024 7:55,150000,mineral_2,22,66600
4/6/2024 10:13,150000,mineral_1,5,105000
4/6/2024 14:36,100000,mineral_1,2,38800
4/6/2024 19:49,100000,mineral_2,22,44400
4/6/2024 22:58,150000,coal,23,159266.6667
4/7/2024 1:07,150000,coal,2,89266.66667
4/7/2024 3:21,150000,mineral_1,4,89400
4/7/2024 5:42,150000,mineral_2,23,60600
4/7/2024 7:55,100000,mineral_2,22,44400
4/7/2024 10:13,200000,coal,23,212355.5556
4/7/2024 14:36,200000,mineral_2,22,88800
4/7/2024 19:49,100000,coal,31,106481.3008
4/7/2024 22:58,100000,mineral_2,17,32400
4/8/2024 1:07,150000,mineral_2,24,54600
4/8/2024 3:21,100000,coal,3,75066.66667
4/8/2024 5:42,200000,mineral_2,24,72800
4/8/2024 7:55,100000,coal,4,90622.22222
4/8/2024 10:13,200000,coal,29,275791.8699
4/8/2024 14:36,200000,coal,30,244377.2358
4/8/2024 19:49,200000,mineral_1,18,68000
4/8/2024 22:58,150000,mineral_1,4,89400
4/9/2024 1:07,100000,coal,29,137895.935
4/9/2024 3:21,200000,coal,32,181547.9675
4/9/2024 5:42,150000,mineral_2,22,66600
4/9/2024 7:55,150000,mineral_1,3,73800
4/9/2024 10:13,150000,coal,19,112600
4/9/2024 14:36,150000,mineral_1,21,97800
4/9/2024 19:49,150000,mineral_1,20,82200
4/9/2024 22:58,150000,coal,23,159266.6667
4/10/2024 1:07,150000,coal,24,182600
4/10/2024 3:21,100000,coal,23,106177.7778
4/10/2024 5:42,150000,mineral_1,20,82200
4/10/2024 7:55,100000,mineral_2,19,72400
4/10/2024 10:13,100000,mineral_1,5,70000
4/10/2024 14:36,100000,coal,5,106177.7778
4/10/2024 19:49,150000,mineral_2,21,96600
4/10/2024 22:58,150000,coal,23,159266.6667
4/11/2024 1:07,200000,mineral_1,19,88800
4/11/2024 3:21,100000,mineral_1,18,34000
4/11/2024 5:42,150000,mineral_2,23,60600
4/11/2024 7:55,150000,mineral_1,19,66600
4/11/2024 10:13,200000,mineral_2,18,152800
4/11/2024 14:36,200000,mineral_1,4,119200
4/11/2024 19:49,150000,coal,32,136160.9756
4/11/2024 22:58,150000,mineral_2,22,66600
4/12/2024 1:07,150000,mineral_1,21,97800
4/12/2024 3:21,200000,mineral_1,3,98400
4/12/2024 5:42,200000,mineral_1,2,77600
4/12/2024 7:55,200000,mineral_1,18,68000
4/12/2024 10:13,150000,coal,24,182600
4/12/2024 14:36,100000,coal,22,90622.22222
4/12/2024 19:49,100000,mineral_1,21,65200
4/12/2024 22:58,100000,mineral_1,21,65200
4/13/2024 1:07,200000,mineral_2,2,64800
4/13/2024 3:21,100000,mineral_2,17,32400
4/13/2024 5:42,100000,mineral_1,18,34000
4/13/2024 7:55,200000,mineral_2,20,136800
4/13/2024 10:13,100000,mineral_2,19,72400
4/13/2024 14:36,150000,mineral_2,24,54600
4/13/2024 19:49,200000,mineral_1,21,130400
4/13/2024 22:58,150000,mineral_1,18,51000
4/14/2024 1:07,200000,coal,5,212355.5556
4/14/2024 3:21,150000,mineral_2,18,114600
4/14/2024 5:42,150000,mineral_2,2,48600
4/14/2024 7:55,150000,mineral_1,4,89400
4/14/2024 10:13,150000,coal,22,135933.3333
4/14/2024 14:36,100000,mineral_1,3,49200
4/14/2024 19:49,100000,mineral_1,5,70000
4/14/2024 22:58,100000,coal,29,137895.935
4/15/2024 1:07,150000,mineral_2,20,102600
4/15/2024 3:21,100000,mineral_1,22,75600
4/15/2024 5:42,100000,mineral_1,22,75600
4/15/2024 7:55,200000,mineral_2,22,88800
4/15/2024 10:13,200000,mineral_2,20,136800
4/15/2024 14:36,100000,mineral_2,2,32400
4/15/2024 19:49,100000,mineral_1,5,70000
4/15/2024 22:58,100000,mineral_2,17,32400
4/16/2024 1:07,100000,coal,30,122188.6179
4/16/2024 3:21,100000,mineral_2,22,44400
4/16/2024 5:42,150000,mineral_2,19,108600
4/16/2024 7:55,100000,coal,3,75066.66667
4/16/2024 10:13,150000,mineral_1,20,82200
4/16/2024 14:36,150000,mineral_1,22,113400
4/16/2024 19:49,100000,coal,22,90622.22222
4/16/2024 22:58,150000,mineral_2,23,60600
4/17/2024 1:07,100000,mineral_1,22,75600
4/17/2024 3:21,100000,mineral_1,5,70000
4/17/2024 5:42,150000,coal,31,159721.9512
4/17/2024 7:55,200000,coal,5,212355.5556
4/17/2024 10:13,200000,coal,20,119022.2222
4/17/2024 14:36,100000,mineral_2,20,68400
4/17/2024 19:49,100000,mineral_1,21,65200
4/17/2024 22:58,100000,mineral_1,5,70000
4/18/2024 1:07,150000,mineral_2,2,48600
4/18/2024 3:21,150000,mineral_2,22,66600
4/18/2024 5:42,100000,mineral_2,24,36400
4/18/2024 7:55,100000,coal,19,75066.66667
4/18/2024 10:13,150000,mineral_2,18,114600
4/18/2024 14:36,100000,mineral_1,4,59600
4/18/2024 19:49,100000,mineral_2,24,36400
4/18/2024 22:58,150000,mineral_1,2,58200
4/19/2024 1:07,100000,mineral_1,19,44400
4/19/2024 3:21,150000,mineral_2,21,96600
4/19/2024 5:42,150000,coal,22,135933.3333
4/19/2024 7:55,100000,coal,30,122188.6179
4/19/2024 10:13,100000,mineral_1,22,75600
4/19/2024 14:36,150000,coal,5,159266.6667
4/19/2024 19:49,150000,mineral_1,2,58200
4/19/2024 22:58,100000,coal,24,121733.3333
4/20/2024 1:07,100000,coal,32,90773.98374
4/20/2024 3:21,200000,coal,5,212355.5556
4/20/2024 5:42,150000,mineral_2,22,66600
4/20/2024 7:55,200000,coal,32,181547.9675
4/20/2024 10:13,150000,mineral_1,4,89400
4/20/2024 14:36,200000,mineral_2,17,64800
4/20/2024 19:49,150000,mineral_2,18,114600
4/20/2024 22:58,150000,mineral_2,22,66600
4/21/2024 1:07,100000,mineral_2,20,68400
4/21/2024 3:21,150000,mineral_2,21,96600
4/21/2024 5:42,150000,mineral_1,5,105000
4/21/2024 7:55,150000,coal,3,112600
4/21/2024 10:13,150000,coal,32,136160.9756
4/21/2024 14:36,150000,coal,22,135933.3333
4/21/2024 19:49,200000,mineral_2,22,88800
4/21/2024 22:58,100000,mineral_2,2,32400
4/22/2024 1:07,100000,mineral_2,19,72400
4/22/2024 3:21,150000,coal,3,112600
4/22/2024 5:42,150000,mineral_2,21,96600
4/22/2024 7:55,200000,coal,29,275791.8699
4/22/2024 10:13,150000,mineral_1,20,82200
4/22/2024 14:36,100000,mineral_1,3,49200
4/22/2024 19:49,100000,mineral_2,2,32400
4/22/2024 22:58,150000,mineral_2,2,48600
4/23/2024 1:07,200000,coal,30,244377.2358
4/23/2024 3:21,100000,coal,4,90622.22222
4/23/2024 5:42,150000,mineral_1,18,51000
4/23/2024 7:55,100000,coal,30,122188.6179
4/23/2024 10:13,200000,mineral_1,20,109600
4/23/2024 14:36,200000,mineral_2,24,72800
4/23/2024 19:49,200000,mineral_1,4,119200
4/23/2024 22:58,200000,mineral_1,20,109600
4/24/2024 1:07,150000,mineral_2,18,114600
4/24/2024 3:21,150000,coal,29,206843.9024
4/24/2024 5:42,100000,coal,19,75066.66667
4/24/2024 7:55,100000,mineral_2,17,32400
4/24/2024 10:13,100000,coal,5,106177.7778
4/24/2024 14:36,100000,mineral_2,24,36400
4/24/2024 19:49,150000,coal,4,135933.3333
4/24/2024 22:58,150000,mineral_2,22,66600
4/15/2024 1:07,150000,mineral_2,17,48600
4/15/2024 3:21,100000,mineral_1,3,49200
4/15/2024 5:42,150000,mineral_1,4,89400
4/15/2024 7:55,100000,mineral_1,19,44400
4/15/2024 10:13,200000,mineral_1,4,119200
4/15/2024 14:36,100000,mineral_2,21,64400
4/15/2024 19:49,100000,coal,4,90622.22222
4/15/2024 22:58,150000,mineral_1,21,97800
4/26/2024 1:07,100000,mineral_1,21,65200
4/26/2024 3:21,100000,mineral_2,21,64400
4/26/2024 5:42,100000,coal,24,121733.3333
4/26/2024 7:55,100000,mineral_1,19,44400
4/26/2024 10:13,150000,mineral_1,18,51000
4/26/2024 14:36,150000,mineral_1,4,89400
4/26/2024 19:49,150000,coal,30,183282.9268
4/26/2024 22:58,150000,mineral_2,21,96600
4/27/2024 1:07,200000,mineral_2,20,136800
4/27/2024 3:21,150000,mineral_2,2,48600
4/27/2024 5:42,200000,mineral_1,5,140000
4/27/2024 7:55,100000,coal,32,90773.98374
4/27/2024 10:13,150000,mineral_2,17,48600
4/27/2024 14:36,100000,coal,5,106177.7778
4/27/2024 19:49,200000,mineral_1,18,68000
4/27/2024 22:58,150000,coal,3,112600
4/28/2024 1:07,100000,mineral_1,2,38800
4/28/2024 3:21,100000,coal,2,59511.11111
4/28/2024 5:42,150000,mineral_2,23,60600
4/28/2024 7:55,100000,coal,22,90622.22222
4/28/2024 10:13,100000,coal,31,106481.3008
4/28/2024 14:36,150000,mineral_1,19,66600
4/28/2024 19:49,100000,mineral_1,19,44400
4/28/2024 22:58,150000,coal,29,206843.9024
4/29/2024 1:07,100000,coal,3,75066.66667
4/29/2024 3:21,150000,mineral_1,5,105000
4/29/2024 5:42,100000,coal,21,75066.66667
4/29/2024 7:55,150000,mineral_1,3,73800
4/29/2024 10:13,100000,mineral_1,2,38800
4/29/2024 14:36,200000,mineral_2,2,64800
4/29/2024 19:49,100000,mineral_2,22,44400
4/29/2024 22:58,150000,mineral_2,17,48600
4/30/2024 1:07,100000,mineral_1,3,49200
4/30/2024 3:21,150000,coal,21,112600
4/30/2024 5:42,200000,coal,31,212962.6016
4/30/2024 7:55,200000,coal,30,244377.2358
4/30/2024 10:13,150000,mineral_2,18,114600
4/30/2024 14:36,200000,mineral_1,22,151200
4/30/2024 19:49,200000,mineral_2,24,72800
4/30/2024 22:58,150000,coal,5,159266.6667
5/1/2024 1:07,150000,mineral_1,18,51000
5/1/2024 3:21,150000,coal,4,135933.3333
5/1/2024 5:42,100000,coal,19,75066.66667
5/1/2024 7:55,150000,coal,5,159266.6667
5/1/2024 10:13,150000,coal,24,182600
